"invoice_no","stock_code","quantity","unit_price","revenue"
"544077","22265",6,0.65,3.90
"544077","22265",9,0.65,5.85
"544077","22251",8,1.25,10.00
"544077","22249",2,0.85,1.70
"544077","22250",3,0.85,2.55
"544077","22967",2,2.95,5.90
"544077","48188",1,7.95,7.95
"544078","22360",48,2.55,122.40
"544079","85099C",100,1.65,165.00
"C544080","22423",-4,10.95,-43.80
"544081","22522",5,0.85,4.25
"544081","22521",5,0.85,4.25
"544081","22523",5,0.85,4.25
"544081","22520",5,0.85,4.25
"544081","22514",2,2.1,4.2
"544081","22515",2,2.1,4.2
"544081","22485",2,12.75,25.50
"544081","22310",50,1.45,72.50
"544081","21868",12,1.25,15.00
"544081","22423",32,10.95,350.40
"544081","22699",48,2.55,122.40
"544081","22698",48,2.55,122.40
"544081","22697",48,2.55,122.40
"544083","22727",12,3.75,45.00
"544083","22728",8,3.75,30.00
"544083","22730",4,3.75,15.00
"544083","22725",8,3.75,30.00
"544083","22964",6,2.1,12.6
"544083","84380",12,1.25,15.00
"544083","22720",3,4.95,14.85
"544083","22726",12,3.75,45.00
"544083","84378",12,1.25,15.00
"544083","79160",48,1.69,81.12
"544084","22197",12,0.85,10.20
"544084","22469",12,1.65,19.80
"544084","22363",6,2.95,17.70
"544084","22364",6,2.95,17.70
"544084","22502",4,5.95,23.80
"544087","M",1,3.75,3.75
"544087","85194L",3,0.85,2.55
"544087","85186A",6,0.42,2.52
"544087","85186C",4,0.42,1.68
"544087","85188B",2,0.85,1.70
"544087","21383",2,0.65,1.30
"544087","85187",2,1.65,3.30
"544087","M",2,0.42,0.84
"544087","84452",4,0.85,3.40
"544087","85152",7,2.1,14.7
"544087","21908",6,2.1,12.6
"544087","22232",2,1.65,3.30
"544087","22694",1,2.1,2.1
"544087","22670",1,1.25,1.25
"544087","22584",2,2.55,5.10
"544087","22178",3,1.25,3.75
"544087","22971",3,2.55,7.65
"544087","22970",3,2.55,7.65
"544087","21376",1,5.45,5.45
"544087","21378",2,1.65,3.30
"544087","22972",2,1.65,3.30
"544087","20756",3,0.85,2.55
"544087","20760",3,0.85,2.55
"544087","84992",2,0.55,1.10
"544087","21977",4,0.55,2.20
"544087","84991",3,0.55,1.65
"544087","20755",3,0.85,2.55
"544087","20758",6,0.85,5.10
"544087","22149",2,2.1,4.2
"544087","21591",7,1.25,8.75
"544087","21672",6,1.25,7.50
"544087","21673",12,1.25,15.00
"544087","22470",1,2.95,2.95
"544087","84970S",5,0.85,4.25
"544087","22756",1,1.25,1.25
"544087","22754",1,0.85,0.85
"544087","22758",2,1.25,2.50
"544087","20762",1,3.75,3.75
"544087","20763",1,3.75,3.75
"544087","22843",1,6.75,6.75
"544087","22586",2,0.85,1.70
"544087","22587",2,0.85,1.70
"544087","22566",2,0.85,1.70
"544087","20971",4,1.25,5.00
"544087","20972",4,1.25,5.00
"544087","22940",2,4.25,8.50
"544087","22750",2,3.75,7.50
"544087","22273",2,2.95,5.90
"544087","22271",2,2.95,5.90
"544087","22274",2,2.95,5.90
"544087","22147",2,1.45,2.90
"544087","22835",2,4.65,9.30
"544087","20846",5,1.25,6.25
"544087","22926",1,5.95,5.95
"544087","22925",1,5.95,5.95
"544087","22927",1,5.95,5.95
"544087","22021",1,1.65,1.65
"544087","21739",2,2.95,5.90
"544087","21738",2,2.95,5.90
"544087","22988",8,1.25,10.00
"544087","22976",4,1.25,5.00
"544087","20759",3,0.85,2.55
"544087","21592",7,1.25,8.75
"544087","22659",2,1.95,3.90
"544087","21364",1,6.75,6.75
"544087","22752",1,8.5,8.5
"544087","22498",2,5.95,11.90
"544087","82494L",3,2.95,8.85
"544087","82482",3,2.55,7.65
"544087","21034",2,0.95,1.90
"544090","85206A",6,1.65,9.90
"544090","22855",12,1.25,15.00
"544090","22470",12,2.95,35.40
"544090","22469",24,1.65,39.60
"544090","22969",12,1.45,17.40
"544090","84755",16,0.65,10.40
"544090","22961",12,1.45,17.40
"544090","22960",6,4.25,25.50
"544090","22138",3,4.95,14.85
"544090","22860",6,1.65,9.90
"544090","22720",3,4.95,14.85
"544091","21670",12,1.25,15.00
"544091","21669",12,1.25,15.00
"544091","21668",12,1.25,15.00
"544091","21671",12,1.25,15.00
"544091","21673",12,1.25,15.00
"544091","21361",2,12.75,25.50
"544091","22772",12,1.25,15.00
"544091","22774",12,1.25,15.00
"544091","22775",12,1.25,15.00
"544091","22771",24,1.25,30.00
"544092","22677",10,1.25,12.50
"544092","22678",10,1.25,12.50
"544092","22679",10,1.25,12.50
"544092","22680",10,1.25,12.50
"544092","22681",10,1.25,12.50
"544092","22686",12,1.25,15.00
"544093","20685",2,7.95,15.90
"544093","48194",2,7.95,15.90
"544093","21155",6,2.55,15.30
"544093","48188",2,7.95,15.90
"544093","22646",12,1.45,17.40
"544093","22041",96,2.1,201.6
"544093","21137",24,3.39,81.36
"544094","20719",10,0.85,8.50
"544094","21212",24,0.55,13.20
"544094","20725",10,1.65,16.50
"544094","20726",10,1.65,16.50
"544094","20728",10,1.65,16.50
"544094","22382",10,1.65,16.50
"544094","22383",10,1.65,16.50
"544094","22662",10,1.65,16.50
"544094","84997D",8,4.15,33.20
"544094","84997A",4,4.15,16.60
"544094","84997B",4,4.15,16.60
"544094","20724",10,0.85,8.50
"544094","22356",10,0.85,8.50
"544094","22630",12,1.95,23.40
"544094","21242",8,1.69,13.52
"544094","22328",6,2.95,17.70
"544094","22355",10,0.85,8.50
"544094","21094",12,0.85,10.20
"544094","20677",8,1.25,10.00
"544094","21080",12,0.85,10.20
"544094","22083",6,2.95,17.70
"544094","22333",16,1.65,26.40
"544094","22381",5,2.1,10.5
"544094","22379",5,2.1,10.5
"544094","21239",8,0.85,6.80
"544094","21086",12,0.65,7.80
"544095","22423",6,12.75,76.50
"544095","22699",12,2.95,35.40
"544095","22697",12,2.95,35.40
"544095","22796",3,9.95,29.85
"544095","22767",2,9.95,19.90
"544095","22720",6,4.95,29.70
"544095","22722",6,3.95,23.70
"544095","22624",2,8.5,17.0
"544095","22849",1,16.95,16.95
"544095","22192",2,8.5,17.0
"544095","22191",2,8.5,17.0
"544095","47566",4,4.95,19.80
"544095","22960",6,4.25,25.50
"544096","22366",4,7.95,31.80
"544096","22961",12,1.45,17.40
"544096","22457",6,2.95,17.70
"544096","21621",2,8.5,17.0
"544096","22084",6,2.95,17.70
"544096","21586",12,2.55,30.60
"544096","21878",12,0.85,10.20
"544097","22914",3,4.95,14.85
"544097","22913",3,4.95,14.85
"544097","22804",32,2.55,81.60
"544097","71459",96,0.72,69.12
"544097","84755",64,0.65,41.60
"544097","84970S",48,0.85,40.80
"544097","84950",96,0.55,52.80
"544097","84843",2,5.95,11.90
"544097","84356",4,6.95,27.80
"544097","22227",48,0.65,31.20
"544097","22335",288,0.55,158.40
"544097","22595",48,0.85,40.80
"544097","22597",48,0.85,40.80
"544097","84988",12,1.45,17.40
"544097","84279P",8,3.75,30.00
"544097","84279B",8,3.75,30.00
"544097","22151",72,0.42,30.24
"544097","47580",6,2.55,15.30
"544097","22189",12,3.95,47.40
"544097","22188",4,3.95,15.80
"544097","21974",12,1.45,17.40
"544097","85123A",32,2.55,81.60
"544097","21326",72,0.65,46.80
"544097","37449",8,8.5,68.0
"544097","22252",96,1.06,101.76
"544097","20702",6,4.25,25.50
"544097","22317",6,2.95,17.70
"544097","21194",24,2.1,50.4
"544097","21195",24,2.1,50.4
"544097","21208",24,1.65,39.60
"544097","21209",24,1.65,39.60
"544097","21200",12,1.65,19.80
"544097","37450",6,2.95,17.70
"544097","21947",12,1.25,15.00
"544097","21948",12,1.25,15.00
"544097","84510A",10,1.25,12.50
"544097","22602",48,0.85,40.80
"544097","22855",48,1.06,50.88
"544097","84836",48,1.25,60.00
"544097","85061W",48,0.85,40.80
"544097","85131A",48,1.25,60.00
"544098","22624",12,7.65,91.80
"544098","48138",2,7.95,15.90
"544098","21977",24,0.55,13.20
"544098","21708",4,4.95,19.80
"544098","22625",12,7.65,91.80
"544098","48116",2,7.95,15.90
"544098","21070",12,1.25,15.00
"544098","85014A",3,5.95,17.85
"544098","15056BL",3,5.95,17.85
"544098","21984",24,0.29,6.96
"544098","21981",24,0.29,6.96
"544098","22744",12,2.95,35.40
"544098","22432",6,1.95,11.70
"544098","22317",6,2.95,17.70
"544098","21497",25,0.42,10.50
"544098","79321",24,4.95,118.80
"544098","22467",36,2.1,75.6
"544098","22719",36,1.06,38.16
"544098","82484",12,6.75,81.00
"544098","22423",16,10.95,175.20
"544098","22456",18,4.25,76.50
"544098","85049F",12,1.25,15.00
"544098","22191",2,8.5,17.0
"544098","21071",12,1.25,15.00
"544098","15056N",3,5.95,17.85
"544098","20686",6,3.25,19.50
"544098","85049H",12,1.25,15.00
"544098","85049C",12,1.25,15.00
"544098","85049D",12,1.25,15.00
"544098","84879",8,1.69,13.52
"544098","22366",2,7.95,15.90
"544098","22193",2,8.5,17.0
"C544099","21528",-1,6.95,-6.95
"544100","84968C",1,12.75,12.75
"544100","85123A",6,2.95,17.70
"544100","22470",5,2.95,14.75
"544100","22189",6,3.95,23.70
"544100","84789",6,3.75,22.50
"544100","22090",6,2.95,17.70
"544100","22198",6,1.65,9.90
"544100","22197",10,0.85,8.50
"544100","84879",8,1.69,13.52
"544100","21136",8,1.69,13.52
"544100","21363",3,4.95,14.85
"544100","72351B",4,2.1,8.4
"544100","72351A",4,2.1,8.4
"544100","20725",10,1.65,16.50
"544100","22384",10,1.65,16.50
"544100","21754",3,5.95,17.85
"544100","22645",4,1.45,5.80
"544100","22644",4,1.45,5.80
"544100","22646",4,1.45,5.80
"544101","21408",3,4.25,12.75
"544101","21115",2,6.75,13.50
"544101","20973",24,0.65,15.60
"544101","10135",10,1.25,12.50
"544101","22620",12,1.25,15.00
"544101","22619",4,3.75,15.00
"544101","22549",12,1.45,17.40
"544101","22483",6,2.95,17.70
"544101","21383",12,0.65,7.80
"544101","20974",24,0.65,15.60
"544102","22796",2,9.95,19.90
"544102","85212",12,0.85,10.20
"544102","22242",1,1.65,1.65
"544102","22244",4,1.95,7.80
"544102","84459B",12,1.49,17.88
"544102","84459A",12,1.49,17.88
"544102","22822",4,5.95,23.80
"544102","22768",1,9.95,9.95
"544102","22767",2,9.95,19.90
"544102","72741",9,1.45,13.05
"544102","22189",13,3.95,51.35
"544102","22188",12,3.95,47.40
"544102","21623",1,9.95,9.95
"544102","22505",1,4.95,4.95
"544103","22477",1,1.25,1.25
"544103","22523",1,0.85,0.85
"544103","22521",1,0.85,0.85
"544103","20676",1,1.25,1.25
"544103","22525",1,1.25,1.25
"544103","22432",1,1.95,1.95
"544103","22519",1,2.1,2.1
"544103","21240",2,0.85,1.70
"544103","20675",2,1.25,2.50
"544103","21244",2,1.69,3.38
"544103","20728",2,1.65,3.30
"544104","22804",32,2.55,81.60
"544105","21671",12,1.25,15.00
"544105","22696",12,1.95,23.40
"544105","22110",6,2.55,15.30
"544105","22113",8,3.75,30.00
"544105","22469",12,1.65,19.80
"544105","22457",6,2.95,17.70
"544105","22386",10,1.95,19.50
"544105","22381",5,2.1,10.5
"544105","21114",10,1.25,12.50
"544105","22073",4,3.75,15.00
"544105","22203",4,3.75,15.00
"544105","22378",5,2.1,10.5
"544105","22379",10,2.1,21.0
"544105","22377",5,2.1,10.5
"544105","85099B",10,1.95,19.50
"544105","20750",4,7.95,31.80
"544105","21844",6,2.95,17.70
"544105","22720",3,4.95,14.85
"544105","21231",12,1.25,15.00
"544105","22775",12,1.25,15.00
"544105","22772",12,1.25,15.00
"544105","22774",12,1.25,15.00
"544105","21531",6,2.55,15.30
"544105","21669",24,1.25,30.00
"544106","21793",3,6.75,20.25
"544106","21922",1,7.95,7.95
"544106","22794",1,7.95,7.95
"544106","22456",6,4.95,29.70
"544106","22264",48,0.85,40.80
"544106","85187",4,1.65,6.60
"544106","85188B",19,0.85,16.15
"544106","22296",12,1.65,19.80
"544106","85188A",24,0.85,20.40
"544106","85186C",48,0.42,20.16
"544106","22295",12,1.65,19.80
"544106","22294",24,1.25,30.00
"544106","22789",4,1.95,7.80
"544106","22459",2,2.55,5.10
"544106","22457",12,2.95,35.40
"544106","21745",3,3.75,11.25
"544106","22185",36,1.45,52.20
"544106","22488",6,1.65,9.90
"544106","22457",12,2.95,35.40
"544106","85206A",5,1.65,8.25
"544106","84406B",2,4.15,8.30
"544106","22469",1,1.65,1.65
"544106","22470",4,2.95,11.80
"544106","71101E",2,0.85,1.70
"544106","22189",6,3.95,23.70
"544106","22188",4,3.95,15.80
"544106","22173",8,2.95,23.60
"544106","22767",1,9.95,9.95
"544106","22768",1,9.95,9.95
"544106","22460",3,1.25,3.75
"544106","22791",12,1.25,15.00
"544106","85123A",6,2.95,17.70
"544106","22469",4,1.65,6.60
"544106","22178",6,1.25,7.50
"544106","22766",4,2.95,11.80
"544106","20956",8,1.25,10.00
"544106","22169",1,8.5,8.5
"544106","82482",4,2.55,10.20
"544106","85066",1,12.75,12.75
"544106","82484",2,7.95,15.90
"544106","22170",2,6.75,13.50
"544106","22507",1,4.95,4.95
"544106","22171",2,8.5,17.0
"544106","82486",2,8.95,17.90
"544106","82483",2,6.95,13.90
"544107","22084",6,2.95,17.70
"544107","22595",12,0.85,10.20
"544107","21925",12,1.25,15.00
"544107","21926",12,1.25,15.00
"544107","21922",2,7.95,15.90
"544107","22260",12,0.85,10.20
"544107","22262",12,0.85,10.20
"544107","22269",8,1.25,10.00
"544107","22499",3,5.95,17.85
"544107","47566B",4,4.95,19.80
"544107","21793",2,6.75,13.50
"544107","22457",6,2.95,17.70
"544108","22245",24,0.85,20.40
"544108","22244",12,1.95,23.40
"544108","22243",12,1.65,19.80
"544108","22399",36,1.25,45.00
"544108","22629",24,1.95,46.80
"544108","22630",36,1.95,70.20
"544108","22326",48,2.55,122.40
"544108","22423",16,10.95,175.20
"544108","22192",12,7.65,91.80
"544108","22193",12,7.65,91.80
"544108","22433",6,1.95,11.70
"544108","22432",6,1.95,11.70
"544108","22431",12,1.95,23.40
"544108","20724",10,0.85,8.50
"544108","20719",10,0.85,8.50
"544108","22661",10,0.85,8.50
"544109","22090",8,2.95,23.60
"544109","84033",4,1.65,6.60
"544109","21213",24,0.55,13.20
"544109","84692",25,0.42,10.50
"544109","21457",3,1.25,3.75
"544109","84231",4,0.65,2.60
"544109","77101A",4,1.25,5.00
"544109","22087",14,2.95,41.30
"544109","22233",3,1.65,4.95
"544109","21034",1,0.95,0.95
"544110","22501",1,9.95,9.95
"544110","22721",1,4.95,4.95
"544110","85150",5,2.55,12.75
"544110","82599",2,2.1,4.2
"544110","82567",2,2.1,4.2
"544110","82582",2,2.1,4.2
"544110","21175",4,2.55,10.20
"544110","21164",2,2.95,5.90
"544110","22117",2,2.95,5.90
"544110","22413",2,2.95,5.90
"544110","21166",2,2.08,4.16
"544110","21181",4,2.1,8.4
"544110","21908",4,2.1,8.4
"544110","21905",2,2.1,4.2
"544110","21907",4,2.1,8.4
"544110","21528",1,6.95,6.95
"544110","21340",1,12.75,12.75
"544110","22192",1,8.5,8.5
"544110","21534",1,4.95,4.95
"544110","21530",1,2.95,2.95
"544110","22722",1,3.95,3.95
"544110","22960",1,4.25,4.25
"544110","22776",1,9.95,9.95
"544110","22892",4,1.25,5.00
"544110","84692",1,0.42,0.42
"544110","22360",2,2.95,5.90
"544110","22429",1,4.25,4.25
"544110","84406B",1,4.15,4.15
"544110","22627",1,8.5,8.5
"544111","22568",12,3.75,45.00
"544111","22569",12,3.75,45.00
"544111","22570",12,3.75,45.00
"544111","22652",30,1.65,49.50
"544111","22653",20,1.95,39.00
"544111","22654",3,5.95,17.85
"544111","22078",20,2.1,42.0
"544111","22077",24,1.65,39.60
"544111","22859",12,1.65,19.80
"544111","22968",8,8.5,68.0
"544111","22505",4,4.95,19.80
"544111","47566",20,4.95,99.00
"544111","21621",6,8.5,51.0
"544111","47566B",12,4.95,59.40
"544111","47590A",6,5.45,32.70
"544111","47590B",6,5.45,32.70
"544111","20967",8,3.75,30.00
"544111","20969",12,3.75,45.00
"544111","20970",12,3.75,45.00
"544111","22147",12,1.45,17.40
"544111","22148",12,1.95,23.40
"544111","22149",12,2.1,25.2
"544112","20685",1,7.95,7.95
"544112","48188",1,7.95,7.95
"544112","21055",1,8.95,8.95
"544112","21313",12,0.85,10.20
"544112","22064",2,1.65,3.30
"544112","22067",2,1.65,3.30
"544112","22067",2,1.65,3.30
"544112","21232",4,1.25,5.00
"544112","21231",4,1.25,5.00
"544112","22064",2,1.65,3.30
"544112","21240",8,0.85,6.80
"544112","21332",1,12.75,12.75
"544112","22171",12,7.65,91.80
"544112","21243",12,1.69,20.28
"544112","20677",12,1.25,15.00
"544112","20712",10,1.95,19.50
"544112","21928",10,1.95,19.50
"544112","20713",10,1.95,19.50
"544112","85099F",10,1.95,19.50
"544112","21930",10,1.95,19.50
"544112","21755",2,5.95,11.90
"544112","22900",1,2.95,2.95
"544112","22723",1,3.95,3.95
"544112","22470",4,2.95,11.80
"544112","22469",4,1.65,6.60
"544112","21210",8,1.45,11.60
"544112","22219",6,0.85,5.10
"544112","22198",2,1.65,3.30
"544112","22668",5,2.95,14.75
"544112","22644",1,1.45,1.45
"544115","22436",20,0.65,13.00
"544115","22437",20,0.85,17.00
"544115","21506",12,0.42,5.04
"544115","22029",12,0.42,5.04
"544115","22027",12,0.42,5.04
"544115","22209",12,1.65,19.80
"544115","21059",24,0.85,20.40
"544115","21062",24,0.85,20.40
"544115","21063",24,0.85,20.40
"544115","20974",24,0.65,15.60
"544115","20975",24,0.65,15.60
"544115","22418",24,0.85,20.40
"544115","21558",6,2.55,15.30
"544115","21559",6,2.55,15.30
"544115","22621",12,1.45,17.40
"544115","21094",12,0.85,10.20
"544115","21080",12,0.85,10.20
"544115","21086",12,0.65,7.80
"544115","21988",12,0.85,10.20
"544115","21989",12,0.85,10.20
"544115","21987",12,0.65,7.80
"544115","22332",24,1.65,39.60
"544115","22333",24,1.65,39.60
"544115","22334",24,1.65,39.60
"544115","47599A",24,2.1,50.4
"544115","21224",20,1.25,25.00
"544115","22544",24,0.42,10.08
"544115","22539",24,0.42,10.08
"544115","22650",12,1.45,17.40
"544115","22551",12,1.65,19.80
"544115","22553",12,1.65,19.80
"544115","22557",12,1.65,19.80
"544115","22748",12,2.1,25.2
"544115","22747",6,2.1,12.6
"544115","21703",24,0.42,10.08
"544115","21890",6,2.95,17.70
"544115","21891",12,1.25,15.00
"544115","22620",12,1.25,15.00
"544115","22523",12,0.85,10.20
"544115","22520",12,0.85,10.20
"544115","22521",12,0.85,10.20
"544115","22522",12,0.85,10.20
"544115","22492",36,0.65,23.40
"544115","21354",12,1.25,15.00
"544115","21544",24,0.85,20.40
"544115","22434",16,1.95,31.20
"544115","22435",24,1.25,30.00
"544115","POST",5,18,90
"C544117","POST",-1,18,-18
"C544118","21705",-12,1.65,-19.80
"544125","84947",36,1.25,45.00
"544125","84945",192,0.72,138.24
"544125","22087",40,2.55,102.00
"544129","21955",10,6.75,67.50
"544129","22084",36,2.95,106.20
"544129","22076",24,1.65,39.60
"544129","22499",24,5.95,142.80
"544129","22047",25,0.42,10.50
"544129","22207",16,4.25,68.00
"544143","22488",12,1.65,19.80
"544143","22607",8,8.5,68.0
"544147","21703",6,0.42,2.52
"544147","21704",2,0.85,1.70
"544147","21705",4,1.65,6.60
"544150","21216",4,4.95,19.80
"544150","21533",3,4.95,14.85
"544150","22624",2,8.5,17.0
"544150","22180",1,9.95,9.95
"544150","22120",3,9.95,29.85
"544150","22424",1,12.75,12.75
"544150","22762",1,14.95,14.95
"544151","22082",5,1.65,8.25
"544151","22078",5,2.1,10.5
"544151","22079",5,1.65,8.25
"544151","84949",6,1.65,9.90
"544151","22178",6,1.25,7.50
"544151","84879",8,1.69,13.52
"544151","22457",3,2.95,8.85
"544151","22459",8,2.55,20.40
"544151","84978",6,1.25,7.50
"544151","22784",4,4.95,19.80
"544151","22478",6,1.25,7.50
"544151","22478",6,1.25,7.50
"544151","22822",4,5.95,23.80
"544151","71038",8,5.45,43.60
"544152","18007",2400,0.06,144.00
"544153","20886",2,1.95,3.90
"544153","47594A",1,1.95,1.95
"544153","22488",2,1.65,3.30
"544153","47566",1,4.95,4.95
"544153","47594B",1,1.95,1.95
"544153","47566B",1,4.95,4.95
"544153","47590B",1,5.45,5.45
"544153","47590A",1,5.45,5.45
"544153","85150",1,2.55,2.55
"544153","85152",2,2.1,4.2
"544153","82600",2,2.1,4.2
"544153","82552",2,1.45,2.90
"544153","21175",2,2.55,5.10
"544153","82552",2,1.45,2.90
"544153","21169",2,1.69,3.38
"544153","21166",2,2.08,4.16
"544153","21907",1,2.1,2.1
"544153","21908",2,2.1,4.2
"544153","21181",2,2.1,4.2
"544153","22804",1,2.95,2.95
"544153","21733",2,2.95,5.90
"544153","85123A",5,2.95,14.75
"544153","22730",1,3.75,3.75
"544153","22726",1,3.75,3.75
"544153","22727",2,3.75,7.50
"544153","22470",12,2.95,35.40
"544153","22120",1,9.95,9.95
"544153","21754",2,5.95,11.90
"544153","21755",1,5.95,5.95
"544153","22469",14,1.65,23.10
"544153","21934",2,1.65,3.30
"544153","20717",1,1.25,1.25
"544153","21937",1,2.95,2.95
"544153","22662",1,1.65,1.65
"544153","20723",7,0.85,5.95
"544153","22382",3,1.65,4.95
"544153","20727",2,1.65,3.30
"544153","22383",10,1.65,16.50
"544153","21935",2,1.65,3.30
"544153","22661",3,0.85,2.55
"544153","22662",2,1.65,3.30
"544153","22355",10,0.85,8.50
"544154","15036",600,0.65,390.00
"544155","48138",40,7.65,306.00
"544156","21380",6,2.95,17.70
